	percentage	ssgsea_score_STD	Case
429	33	2.6115854045403206	RS0013
430	34	2.9217115143048633	RS0013
431	35	2.9656389180509164	RS0013
432	36	2.779489093806351	RS0013
433	37	3.502381363843385	RS0013
434	38	2.7820623828215605	RS0013
435	39	3.2090587545074594	RS0013
436	40	3.2159429275890323	RS0013
437	41	3.091224472195883	RS0013
438	42	2.967262403661594	RS0013
439	43	3.096260135753446	RS0013
440	44	3.5249776235255132	RS0013
441	45	3.411708994441469	RS0013
442	46	3.520421111085708	RS0013
443	47	3.099192618291303	RS0013
444	48	3.2749655892254657	RS0013
445	49	3.3770912851634587	RS0013
446	50	3.121100259098584	RS0013
447	51	3.3744361462607393	RS0013
448	52	3.6396320140877565	RS0013
449	53	3.4631184136997195	RS0013
450	54	3.1465657754880723	RS0013
451	55	4.0740060604186406	RS0013
452	56	3.2069934422614406	RS0013
453	57	3.3986975639356367	RS0013
454	58	3.558114601715249	RS0013
455	59	3.6813417859608952	RS0013
456	60	3.8330994180143643	RS0013
457	61	3.1386256983583865	RS0013
458	62	3.064717098197778	RS0013
459	63	3.462162985559776	RS0013
460	64	3.433222463635777	RS0013
461	65	3.6428690820191107	RS0013
462	66	3.8907679778456763	RS0013
463	67	3.9555667364656935	RS0013
464	68	3.4664003164680093	RS0013
465	69	3.4868407599890494	RS0013
466	70	3.51185060590406	RS0013
467	71	4.452423026123498	RS0013
468	72	4.244883042325048	RS0013
469	73	3.7344585035293565	RS0013
470	74	3.573740245198295	RS0013
471	75	3.8313339897131096	RS0013
472	76	3.5462119048396565	RS0013
473	77	3.598070926143234	RS0013
474	78	3.9855770223563756	RS0013
475	79	4.332493644385078	RS0013
476	80	3.699986214547068	RS0013
477	81	3.292183335216302	RS0013
478	82	3.8068980209426	RS0013
479	83	3.8401586891625086	RS0013
480	84	3.971883510308943	RS0013
481	85	4.091482847830194	RS0013
482	86	4.340842299443316	RS0013
483	87	3.8802000126403984	RS0013
484	88	4.181151950617893	RS0013
485	89	4.245345013363477	RS0013
486	90	3.693786425112965	RS0013
487	91	4.2236785851024	RS0013
488	92	3.963317763111143	RS0013
489	93	3.903357717413389	RS0013
490	94	4.131297607802717	RS0013
491	95	4.219550288957002	RS0013
492	96	4.059509863246131	RS0013
493	97	4.3370800414682975	RS0013
494	98	4.006553374277636	RS0013
495	0	3.096328846029837	RS0028
496	1	3.22068586335341	RS0028
497	2	3.272715609583957	RS0028
498	3	3.133538936963197	RS0028
499	4	3.0810341535531083	RS0028
500	5	3.483038499207885	RS0028
501	6	3.3726194431940004	RS0028
502	7	3.439484169654162	RS0028
503	8	3.3142676038330126	RS0028
504	9	3.348420051200571	RS0028
505	10	3.3591343519617474	RS0028
506	11	3.203467381762287	RS0028
507	12	3.0862457184108982	RS0028
508	13	3.0822390881368964	RS0028
509	14	3.2192055652123424	RS0028
510	15	3.294536833728071	RS0028
511	16	3.36060993659288	RS0028
512	17	3.7192289842628075	RS0028
513	18	3.5936320285453505	RS0028
514	19	3.660931572912112	RS0028
515	20	3.2608669871924567	RS0028
516	21	3.4902827305486044	RS0028
517	22	3.695170755507865	RS0028
518	23	3.665507174328393	RS0028
519	24	3.879752007060149	RS0028
520	25	3.884092880921236	RS0028
521	26	3.2681572934038394	RS0028
522	27	3.434157188667078	RS0028
523	28	3.7754330275997954	RS0028
524	29	3.73138392723341	RS0028
