	percentage	ssgsea_score_STD	Case
804	12	4.696914298950244	RS0038
805	13	12.133691789473977	RS0038
806	14	3.2347682544099436	RS0038
807	15	6.267803804501336	RS0038
808	16	7.262576182639367	RS0038
809	17	14.75285309462028	RS0038
810	18	11.84112590127709	RS0038
811	19	2.0991081501055304	RS0038
812	20	11.719496563305958	RS0038
813	21	13.603790458230323	RS0038
814	22	13.066041845161543	RS0038
815	23	7.91051160446637	RS0038
816	24	24.161881160579526	RS0038
817	25	14.782802102161055	RS0038
818	26	16.356587768529895	RS0038
819	27	17.413414449382575	RS0038
820	28	15.98740531172994	RS0038
821	29	17.988248145254126	RS0038
822	30	20.000372348722397	RS0038
823	31	29.792261138989915	RS0038
824	32	18.133575055226007	RS0038
825	33	22.07176460816598	RS0038
826	34	24.533071146982888	RS0038
827	35	30.990306276694344	RS0038
828	36	30.392544914424242	RS0038
829	37	26.416321837190235	RS0038
830	38	25.843324936192698	RS0038
831	39	17.17654543341285	RS0038
832	40	24.81951009699656	RS0038
833	41	28.776148304945718	RS0038
834	42	29.23435491071861	RS0038
835	43	25.41074274223137	RS0038
836	44	35.90173630107077	RS0038
837	45	34.42016025473628	RS0038
838	46	36.57989764501927	RS0038
839	47	43.682864458509826	RS0038
840	48	41.76182670579005	RS0038
841	49	49.45923302325907	RS0038
842	50	47.17253539048942	RS0038
843	51	39.93555963249598	RS0038
844	52	55.36177011335229	RS0038
845	53	54.16304009913424	RS0038
846	54	55.36682160864589	RS0038
847	55	50.95084119421914	RS0038
848	56	53.92076135332678	RS0038
849	57	69.72428463430725	RS0038
850	58	51.43610278738864	RS0038
851	59	70.51132529589756	RS0038
852	60	58.41764459226377	RS0038
853	61	60.525634063317675	RS0038
854	62	73.89889985568502	RS0038
855	63	65.21441712917402	RS0038
856	64	62.28184709005318	RS0038
857	65	79.27227167770197	RS0038
858	66	67.41756433117581	RS0038
859	67	76.87356644724599	RS0038
860	68	49.39464526845896	RS0038
861	69	71.90195279040262	RS0038
862	70	72.37181915783135	RS0038
863	71	120.01650765198114	RS0038
864	72	86.23327645966306	RS0038
865	73	69.99682139246337	RS0038
866	74	113.86872888615032	RS0038
867	75	123.03196278099851	RS0038
868	76	90.39765192004845	RS0038
869	77	115.88699197108056	RS0038
870	78	106.17661174742823	RS0038
871	79	107.3300740606363	RS0038
872	80	102.90678670751772	RS0038
873	81	93.48432884642781	RS0038
874	82	137.37169929190011	RS0038
875	83	123.99908630811916	RS0038
876	84	128.3736562710799	RS0038
877	85	117.3496848375238	RS0038
878	86	131.35230791595785	RS0038
879	87	93.41656581358703	RS0038
880	88	125.83038277775711	RS0038
881	89	160.15546118517864	RS0038
882	90	156.44989391279253	RS0038
883	91	143.6819797627903	RS0038
884	92	130.40966752231404	RS0038
885	93	106.93130407558446	RS0038
886	94	127.04983389723768	RS0038
887	95	177.13202300537193	RS0038
888	96	142.9010880678952	RS0038
889	97	135.00675335336516	RS0038
890	98	155.51781142656563	RS0038
891	0	2.705268302133672	RS0040
892	1	3.1927068160811776	RS0040
893	2	2.5682568095270804	RS0040
894	3	4.453177175929354	RS0040
895	4	3.390926053999272	RS0040
896	5	3.8149506666137474	RS0040
897	6	7.383977283770038	RS0040
898	7	2.0109638191548513	RS0040
899	8	4.101311071025024	RS0040
900	9	7.894135271465623	RS0040
901	10	5.035239198659004	RS0040
902	11	7.356572335875738	RS0040
903	12	2.0468632275112997	RS0040
904	13	5.108189730331778	RS0040
905	14	6.390506501520135	RS0040
906	15	6.693653963847867	RS0040
907	16	8.326757253245276	RS0040
908	17	3.29305400952172	RS0040
909	18	4.8964897302485	RS0040
910	19	4.500341249645091	RS0040
911	20	7.733809822016779	RS0040
912	21	8.71765063384479	RS0040
913	22	7.505811010821882	RS0040
914	23	13.968921494158122	RS0040
915	24	9.892858117580126	RS0040
916	25	5.017888874114467	RS0040
917	26	12.688057195471208	RS0040
918	27	18.277137193844347	RS0040
919	28	15.294392164532642	RS0040
920	29	8.22572278058312	RS0040
921	30	18.435051881932374	RS0040
922	31	23.075536085158774	RS0040
923	32	14.599731434466205	RS0040
924	33	19.897627662336124	RS0040
925	34	19.888374384310705	RS0040
926	35	9.797587079891839	RS0040
927	36	15.723457889187374	RS0040
928	37	21.022113089356623	RS0040
929	38	9.15112686553476	RS0040
930	39	14.912756653166667	RS0040
931	40	19.595427547766352	RS0040
932	41	21.442433021174832	RS0040
933	42	16.517671953241017	RS0040
934	43	17.24709853125491	RS0040
935	44	20.527503525376876	RS0040
936	45	24.75719972295251	RS0040
937	46	36.34418539136546	RS0040
938	47	22.04906184862311	RS0040
939	48	34.931696766976984	RS0040
940	49	24.800957942987257	RS0040
941	50	24.633280003413045	RS0040
942	51	21.38701367361424	RS0040
943	52	26.212005564987457	RS0040
944	53	34.69078441340471	RS0040
945	54	39.242321627477985	RS0040
946	55	29.535098211306508	RS0040
947	56	17.77709909641035	RS0040
948	57	20.094670093818355	RS0040
949	58	39.87764131274579	RS0040
950	59	37.30248491575123	RS0040
951	60	35.84584594457271	RS0040
952	61	47.53842120380934	RS0040
953	62	35.105780969834726	RS0040
954	63	31.594726760367127	RS0040
955	64	38.16833629179567	RS0040
956	65	35.05517911305493	RS0040
957	66	45.65886645460408	RS0040
958	67	30.14866635290958	RS0040
959	68	22.299403088862217	RS0040
960	69	40.80512467701458	RS0040
961	70	28.298993103219534	RS0040
962	71	41.994313912300086	RS0040
963	72	42.51482404419614	RS0040
964	73	47.08757292025051	RS0040
965	74	57.22071510510082	RS0040
966	75	45.94389597531912	RS0040
967	76	52.625865048198456	RS0040
968	77	41.241882352142554	RS0040
969	78	64.22388218669143	RS0040
970	79	44.48618609738986	RS0040
971	80	63.442628215841474	RS0040
972	81	48.38766512033374	RS0040
973	82	78.09347098375119	RS0040
974	83	80.13965925615172	RS0040
975	84	37.956629853788314	RS0040
976	85	55.98536017744559	RS0040
977	86	66.13913431280636	RS0040
978	87	52.097910345548996	RS0040
979	88	64.21190793957554	RS0040
980	89	76.51912417408822	RS0040
981	90	68.31363055599523	RS0040
982	91	65.78409010631759	RS0040
983	92	62.40004141983479	RS0040
984	93	95.69374094613012	RS0040
985	94	92.62162166547695	RS0040
986	95	78.16270796906711	RS0040
987	96	62.645641344198154	RS0040
988	97	78.6206481549851	RS0040
989	98	77.83056322213591	RS0040
