	Median in GOI	Mean in GOI	Std in GOI	Cohen's D from ours in GOI	MW from ours in GOI	FDR in GOI	Median in T_cells	Mean in T_cells	Std in T_cells	Cohen's D from ours in T_cells	MW from ours in T_cells	FDR in T_cells	Median in CD4_T_helpers	Mean in CD4_T_helpers	Std in CD4_T_helpers	Cohen's D from ours in CD4_T_helpers	MW from ours in CD4_T_helpers	FDR in CD4_T_helpers	Median in CD4_T_cells	Mean in CD4_T_cells	Std in CD4_T_cells	Cohen's D from ours in CD4_T_cells	MW from ours in CD4_T_cells	FDR in CD4_T_cells	Median in Th1_cells	Mean in Th1_cells	Std in Th1_cells	Cohen's D from ours in Th1_cells	MW from ours in Th1_cells	FDR in Th1_cells	Median in Th2_cells	Mean in Th2_cells	Std in Th2_cells	Cohen's D from ours in Th2_cells	MW from ours in Th2_cells	FDR in Th2_cells	Median in Th17_cells	Mean in Th17_cells	Std in Th17_cells	Cohen's D from ours in Th17_cells	MW from ours in Th17_cells	FDR in Th17_cells	Median in Follicular_T_helper_tonsil	Mean in Follicular_T_helper_tonsil	Std in Follicular_T_helper_tonsil	Cohen's D from ours in Follicular_T_helper_tonsil	MW from ours in Follicular_T_helper_tonsil	FDR in Follicular_T_helper_tonsil	Median in Tregs	Mean in Tregs	Std in Tregs	Cohen's D from ours in Tregs	MW from ours in Tregs	FDR in Tregs	Median in CD8_T_cells	Mean in CD8_T_cells	Std in CD8_T_cells	Cohen's D from ours in CD8_T_cells	MW from ours in CD8_T_cells	FDR in CD8_T_cells	Median in Memory_CD8_T_cells	Mean in Memory_CD8_T_cells	Std in Memory_CD8_T_cells	Cohen's D from ours in Memory_CD8_T_cells	MW from ours in Memory_CD8_T_cells	FDR in Memory_CD8_T_cells	Median in CD8_T_cells_PD1_high	Mean in CD8_T_cells_PD1_high	Std in CD8_T_cells_PD1_high	Cohen's D from ours in CD8_T_cells_PD1_high	MW from ours in CD8_T_cells_PD1_high	FDR in CD8_T_cells_PD1_high	Median in NK_cells	Mean in NK_cells	Std in NK_cells	Cohen's D from ours in NK_cells	MW from ours in NK_cells	FDR in NK_cells	Median in B_cells	Mean in B_cells	Std in B_cells	Cohen's D from ours in B_cells	MW from ours in B_cells	FDR in B_cells	Median in Plasma_B_cells	Mean in Plasma_B_cells	Std in Plasma_B_cells	Cohen's D from ours in Plasma_B_cells	MW from ours in Plasma_B_cells	FDR in Plasma_B_cells	Median in Plasmablasts	Mean in Plasmablasts	Std in Plasmablasts	Cohen's D from ours in Plasmablasts	MW from ours in Plasmablasts	FDR in Plasmablasts	Median in Non_plasma_B_cells	Mean in Non_plasma_B_cells	Std in Non_plasma_B_cells	Cohen's D from ours in Non_plasma_B_cells	MW from ours in Non_plasma_B_cells	FDR in Non_plasma_B_cells	Median in Myeloid_cells	Mean in Myeloid_cells	Std in Myeloid_cells	Cohen's D from ours in Myeloid_cells	MW from ours in Myeloid_cells	FDR in Myeloid_cells	Median in Neutrophils	Mean in Neutrophils	Std in Neutrophils	Cohen's D from ours in Neutrophils	MW from ours in Neutrophils	FDR in Neutrophils	Median in Eosinophils	Mean in Eosinophils	Std in Eosinophils	Cohen's D from ours in Eosinophils	MW from ours in Eosinophils	FDR in Eosinophils	Median in Mast_cells	Mean in Mast_cells	Std in Mast_cells	Cohen's D from ours in Mast_cells	MW from ours in Mast_cells	FDR in Mast_cells	Median in Monocytes	Mean in Monocytes	Std in Monocytes	Cohen's D from ours in Monocytes	MW from ours in Monocytes	FDR in Monocytes	Median in Macrophages	Mean in Macrophages	Std in Macrophages	Cohen's D from ours in Macrophages	MW from ours in Macrophages	FDR in Macrophages	Median in Macrophages_M1	Mean in Macrophages_M1	Std in Macrophages_M1	Cohen's D from ours in Macrophages_M1	MW from ours in Macrophages_M1	FDR in Macrophages_M1	Median in Macrophages_M2	Mean in Macrophages_M2	Std in Macrophages_M2	Cohen's D from ours in Macrophages_M2	MW from ours in Macrophages_M2	FDR in Macrophages_M2	Median in Monocytic_DC	Mean in Monocytic_DC	Std in Monocytic_DC	Cohen's D from ours in Monocytic_DC	MW from ours in Monocytic_DC	FDR in Monocytic_DC	Median in Dendritic_cells	Mean in Dendritic_cells	Std in Dendritic_cells	Cohen's D from ours in Dendritic_cells	MW from ours in Dendritic_cells	FDR in Dendritic_cells	Median in Fibroblasts	Mean in Fibroblasts	Std in Fibroblasts	Cohen's D from ours in Fibroblasts	MW from ours in Fibroblasts	FDR in Fibroblasts	Median in Cardiac_myofibroblasts	Mean in Cardiac_myofibroblasts	Std in Cardiac_myofibroblasts	Cohen's D from ours in Cardiac_myofibroblasts	MW from ours in Cardiac_myofibroblasts	FDR in Cardiac_myofibroblasts	Median in Endothelium	Mean in Endothelium	Std in Endothelium	Cohen's D from ours in Endothelium	MW from ours in Endothelium	FDR in Endothelium	Median in Endothelium_lymph	Mean in Endothelium_lymph	Std in Endothelium_lymph	Cohen's D from ours in Endothelium_lymph	MW from ours in Endothelium_lymph	FDR in Endothelium_lymph	Median in Hepatocytes	Mean in Hepatocytes	Std in Hepatocytes	Cohen's D from ours in Hepatocytes	MW from ours in Hepatocytes	FDR in Hepatocytes	Median in Astrocytes	Mean in Astrocytes	Std in Astrocytes	Cohen's D from ours in Astrocytes	MW from ours in Astrocytes	FDR in Astrocytes	Median in Epithelium	Mean in Epithelium	Std in Epithelium	Cohen's D from ours in Epithelium	MW from ours in Epithelium	FDR in Epithelium	Median in Follicular_T_helper	Mean in Follicular_T_helper	Std in Follicular_T_helper	Cohen's D from ours in Follicular_T_helper	MW from ours in Follicular_T_helper	FDR in Follicular_T_helper	Median in Keratinocytes	Mean in Keratinocytes	Std in Keratinocytes	Cohen's D from ours in Keratinocytes	MW from ours in Keratinocytes	FDR in Keratinocytes	Median in MAIT_cells	Mean in MAIT_cells	Std in MAIT_cells	Cohen's D from ours in MAIT_cells	MW from ours in MAIT_cells	FDR in MAIT_cells	Median in Neurons	Mean in Neurons	Std in Neurons	Cohen's D from ours in Neurons	MW from ours in Neurons	FDR in Neurons	Median in Pancreatic_cells	Mean in Pancreatic_cells	Std in Pancreatic_cells	Cohen's D from ours in Pancreatic_cells	MW from ours in Pancreatic_cells	FDR in Pancreatic_cells
Main4_Eosinophil_signature	8345.220527234154	8357.164262574925	123.85231092260604	0.0	1.0		-2355.663291864097	-2231.3524367517043	1217.262264116639	0.0	1.0	1.0	-2428.4681511564604	-2433.066853219968	435.1492422861127	0.0	1.0	1.0	-2534.798451867654	-2477.6359570763198	1083.2288412517169	0.0	1.0	1.0	-2428.8820772636864	-2347.361527560885	363.48955222093247	0.0	1.0	1.0	-1237.2008298337496	-1317.8819257426571	486.1961861901082	0.0	1.0	1.0	-2887.1478904621185	-2845.371496633563	611.7006556197657	0.0	1.0	1.0	-2685.027968614676	-2218.1934093024925	1148.079104067313	0.0	1.0	1.0	-3161.8366338776395	-2934.203356469105	833.63714055725	0.0	1.0	1.0	-2316.0655908353497	-2074.4462898548186	1306.3842482553066	0.0	1.0	1.0	-2087.13086017368	-2129.2002803215614	630.900438537983	0.0	1.0	1.0	-2404.775797773765	-2235.9015955566356	1252.497212554411	0.0	1.0	1.0	-2681.7840354537057	-2561.769536626059	1100.431660687356	0.0	1.0	1.0	-3350.7999111997797	-3177.676651599466	1020.896140611374	0.0	1.0	1.0	-1504.2771222099072	-1703.6943676072228	702.5788427870557	0.0	1.0	1.0	-3482.713238944859	-2972.0504366188493	1169.4920005868082	0.0	1.0	1.0	-3155.4771671751337	-3125.187829357267	645.5914919146888	0.0	1.0	1.0							1876.1985556724649	2390.829899524738	1903.1471533041288	0.0	1.0	1.0							695.1561654630495	808.6978107646655	1192.961001689669	0.0	1.0	1.0	2328.65724719844	2311.642513399765	457.18000396759624	0.0	1.0	1.0	-738.5531550024016	-791.0042452820603	1062.6604985577987	0.0	1.0	1.0	-223.35908638359615	-242.4498557641771	592.6275673868415	0.0	1.0	1.0	-1313.8893226781438	-1436.582050962646	929.0191236547538	0.0	1.0	1.0	-2431.776856798234	-2020.8638381862777	1562.4513221449622	0.0	1.0	1.0	391.51482400152145	14.60339666265431	2356.131551040874	0.0	1.0	1.0	-4907.876158231369	-4853.211050977955	642.9148491348792	0.0	1.0	1.0	-5464.250894358054	-5461.491187527559	211.53025933717663	0.0	1.0	1.0	-4703.855423444158	-4321.448367589845	1364.233577672118	0.0	1.0	1.0	-3789.646805098454	-3973.615849569344	727.3482493134136	0.0	1.0	1.0	-4916.661148845857	-4369.038664282881	1552.3606384981624	0.0	1.0	1.0	-4952.846674334381	-4603.056557386783	934.9047834588836	0.0	1.0	1.0	-4963.528325599467	-5087.220399054673	442.513442811752	0.0	1.0	1.0	-2220.134101339817	-2180.426737341649	595.8061196267887	0.0	1.0	1.0	-4839.905936779579	-4722.412421114622	637.0948151828916	0.0	1.0	1.0	-2337.1720422065737	-2352.60854814137	922.4026790933507	0.0	1.0	1.0	-1213.5684439102988	-1420.1200297719122	2045.7543156647066	0.0	1.0	1.0	-4454.603359248094	-4279.631069010794	737.7975549798833	0.0	1.0	1.0
EOSINOPHILS_BLUEPRINT_2_XCELL	371.0277402220263	380.6913190500677	185.221299472527	48.471678853737025	3.6584553538971e-05		-2239.316374519364	-1932.8770128944516	911.7505378156778	-0.27667135357524364	0.0029517568564099046	0.0031430390078158415	-3274.2060771704596	-3251.0643727437464	421.0997139977017	1.8958683793135653	1.1258799149295822e-15	1.959133249851748e-15	-2165.2953743089984	-2018.1698636065923	682.0792630143361	-0.5074520483285071	1.4796098295540535e-46	4.59710217707475e-46	-2398.038364364926	-2432.5720899717617	250.96135321624703	0.2651313241813419	0.7879850135276372	0.8092324665709717	-1639.9844888740845	-1748.2427116383967	306.6380402038134	0.9802691268522631	0.12820512820512822	0.13364286610616138	-2377.4983402800185	-2329.34935211244	300.5121637724404	-1.0406042142745773	0.01841949206388605	0.019404744249754288	-1374.9145723855854	-1290.8717063753172	425.1009251176777	-1.041027748345394	0.027886264742467463	0.02929738920970595	-1930.7874837259023	-1860.4411437057604	384.0510101400146	-1.6420509516012844	5.644039610280742e-13	9.079404698943929e-13	-1812.0229590553845	-1611.2623219632144	1100.4363233396214	-0.3830346076560854	1.2923422715319976e-10	1.9145441534210506e-10	-2108.923710306053	-2136.0097529023365	455.58558563911845	0.01227293817483145	0.6896020343722791	0.7094635598703	-1185.015181775273	-1175.1390950362775	739.367984750557	-1.0214541004354265	2.6650146686616094e-07	3.4180417840037725e-07	-2078.158726231153	-1964.2273305865194	816.0555622810833	-0.6152186446572137	1.2639265205823083e-12	1.9925552137798397e-12	-2881.967071861909	-2724.924608232824	715.7984489371546	-0.5129900731070569	1.0011904119081192e-25	2.1744131642309644e-25	-959.3743778657481	-1019.4867930912988	368.3988031739816	-1.1499680443580258	0.021684111364991994	0.022814731880729775	-2320.3685407427347	-2415.226849335591	376.01408205504987	-0.6158753586813351	0.03125223885693879	0.03279774190990055	-2866.3300500259547	-2833.7236436175103	399.2634319285172	-0.5407500313222907	3.7696130120819734e-06	4.6076608783174134e-06							-517.679402926985	-497.32180280690886	559.7359098612144	2.0535894028117063	9.701928109462646e-55	3.513588700095698e-54							-492.38066185348	-444.68050738895516	606.9487699715856	1.3101275315109373	1.2400134625235003e-08	1.6850939090200023e-08	-2097.275956052088	-2138.9286545961663	641.297276147683	7.9818124116790035	9.84428110594272e-133	7.629981218366116e-132	-2198.351973691088	-2150.2065768430457	534.6016625574596	1.6142477039124143	4.6338272318657925e-88	2.4629519787855985e-87	-2001.0716727973777	-2000.4822607915883	281.61313604225654	3.7784287003842896	1.5641276718062454e-58	5.852503734910681e-58	-2772.3464774986487	-2785.784918029038	520.1388258729364	1.752692578590733	1.5051826588360686e-05	1.826610143694077e-05	-956.5158187153975	-1022.4939501783765	728.9402563216711	-0.8181173314728455	1.5984694863938795e-57	5.866495224155202e-57	-1046.836735878228	-732.9999669736799	1383.823481465935	0.3855052336859564	0.0028906526817180696	0.0030785451060297443	-2160.5781472533567	-2136.3486967894933	477.38197170081565	-4.795638840674365	2.283274500990193e-306	5.294803086772016e-305	-1852.740223610273	-1852.131645574572	294.81677440533105	-14.023406455086132	5.778380853369526e-54	1.974537628504346e-53	-826.1482067645702	-658.2914748398074	812.3312832502079	-3.257389133448887	4.619566114947283e-94	2.633015334693937e-93	-490.32636913054193	-610.2445357401974	464.22200740519065	-5.480330480105561	1.0775527585860254e-29	2.665378888012143e-29	-2029.5923442911271	-1831.1375240051384	879.6837626014193	-2.002105319456249	3.0990374848544633e-24	6.591185124037729e-24	-2965.9557030349724	-3018.5119117393365	407.46260613287785	-2.1576971591695715	1.0008504882289407e-06	1.2450554094321086e-06	-816.9725622325041	-877.1693225459944	357.4214247282071	-10.311858448617183	1.407032724413163e-12	2.169395495469196e-12	-1908.5975370588912	-1869.458764423203	414.15455914242267	-0.5989881169280261	0.005712596475927965	0.006060347229858278	-629.0790779659983	-593.7451019492132	287.82782344645096	-8.335943037934381	5.711985011251394e-87	2.8866103514680816e-86	-2056.782583231661	-1985.1507145605115	692.7320000412055	-0.44776444341256566	0.006605030340335206	0.007001940919312031	561.1566108711322	338.09847081206175	1547.673414140473	-0.9579701818704478	7.62972919369644e-05	8.828686638420166e-05	-2391.2355921988496	-2274.433441682691	690.5262187757362	-2.7556601947617976	1.4047290010011277e-09	1.9396390119465753e-09
RANDOM_FGES1_Main4_Eosinophil_signature	1311.9655202470785	1320.9146449335449	75.11826755489025	65.77138263993785	3.6584553538971e-05		1534.5802966185402	1571.3747124589981	368.5768728758545	-4.215098741511052	4.944383585333063e-53	1.6193137812784994e-52	1114.2482904704102	1134.9477476928107	78.6466195706033	-11.32422148781718	3.761839799686296e-23	7.556528357665347e-23	1528.2228242394976	1575.7935517917713	283.07508277486437	-5.118443271542443	0.0	0.0	1363.3436207476589	1364.9791358724704	82.20451211764858	-13.690763799013364	3.2278370106587223e-07	4.0319918871195293e-07	1269.256161206271	1268.4834730551213	36.74699544027889	-6.9451723680834885	0.0005827505827505828	0.000630080579319158	1391.2979710680656	1394.7170893120747	118.22540997510178	-9.353530731241664	3.2278370106587223e-07	4.0319918871195293e-07	1745.9677540413159	1819.0349169848248	330.96436277570115	-4.643866686351848	3.2278370106587223e-07	4.0319918871195293e-07	1517.888265547388	1527.1889048692656	196.9770002922906	-7.310476305892372	1.7632876130948385e-23	3.622960722725408e-23	1603.8392219063917	1644.8223081711285	441.0483090748773	-3.8101772824538647	1.6208367609719552e-135	1.2928477409638995e-134	1642.487973300238	1619.0121247602792	215.89665320014572	-7.883922540141711	1.6657555017126545e-21	3.259530415226089e-21	1600.7770899242705	1683.1947778784825	334.90743674411976	-4.233619618944971	2.9548137227482975e-17	5.4187288646445977e-17	1206.523738771918	1366.5502390415022	444.4211505161762	-4.6689114985532525	4.641467426736616e-62	2.032983942967424e-61	1254.0057253737905	1277.357317735166	290.1797317144896	-5.930013217037335	2.4528157328820507e-153	2.7231936833599757e-152	1715.231062761226	1699.413926569338	180.65277189789708	-6.254857774120511	0.00041229480206169127	0.00044992550410944716	1460.9389228613636	1424.331602018518	125.22991218061692	-5.078745080808458	1.6496665061862602e-05	1.967489024694563e-05	1175.4963543730455	1170.3382019435928	137.04584145523594	-9.16611416498257	7.143875795425793e-41	2.0707877872728698e-40							1500.9434953500022	1543.8055574168195	238.6332123684782	0.6228982169974873	1.8015907041217806e-05	2.148237225669575e-05							1381.470291413616	1367.1355273653694	119.41616244650776	-0.6516711038269287	0.00019298206806546517	0.00021306198376741991	1294.2101601327722	1296.960173660764	229.97866750265402	2.800511867657294	3.6743926514541972e-121	2.6120435276283177e-120	1673.1476368954782	1655.1185322148303	169.0496849030364	-3.211649575165468	8.330407822206699e-150	8.24801680424109e-149	1760.2656617725952	1756.900384934416	104.03849690573779	-4.685904380363018	3.3833893233589967e-59	1.276763254503779e-58	1480.7044958542647	1434.311014360606	155.54340168415172	-4.215523053666013	6.6368856429973785e-09	9.049011221640096e-09	1532.7334363830141	1550.3193351031398	336.5201714766611	-3.156836717966018	1.6331903896824547e-127	1.1844234465402013e-126	1447.0809680999955	1717.0821210983686	635.9830796668507	-0.9829308399040271	5.221896588722585e-12	7.976395028351549e-12	1241.1366862869581	1250.276443925654	183.5974625587656	-12.902919585681847	0.0	0.0	1184.0446059329824	1177.2630493210268	56.41616415385016	-42.750998061599404	5.778380853369526e-54	1.974537628504346e-53	1251.7652126025569	1366.4275174672184	481.38754479366054	-5.551126738470473	3.0415555153845325e-96	1.795891762728588e-95	1482.5165589398384	1466.3000939396193	215.79029535343795	-10.081071191772384	1.00483521167197e-29	2.486578013048838e-29	1580.9358967627522	1637.9216006816516	200.3612240918641	-5.401950242678744	1.29898920436962e-36	3.522153189217201e-36	1145.5652201629082	1055.2250388358445	301.2564832589528	-7.999875509875368	1.4041013892967548e-10	2.004216204975338e-10	1202.1497325028258	1179.237862246878	115.65125519807336	-19.08889165301608	1.407032724413163e-12	2.169395495469196e-12	1982.8822281860957	1995.954635860641	128.56402315543758	-9.576750731859336	1.4564603168028731e-15	2.5010759277197143e-15	1232.9084393316352	1239.1124408919122	169.8777043495872	-12.762032973609271	5.711985011251394e-87	2.8866103514680816e-86	1525.800861552616	1531.200107382882	300.75690640005183	-5.627052410545911	1.9279874750423782e-28	4.342835239972696e-28	1800.6374981731879	1950.68667266424	793.5801242567092	-2.1470715836367624	1.0368938403711304e-12	1.6382352955973548e-12	999.8070599991825	995.8698380110887	152.98620382685633	-9.723060559669468	1.4041013892967548e-10	2.004216204975338e-10
RANDOM_FGES2_Main4_Eosinophil_signature	988.5909145427131	1021.4407485463844	74.47261917239699	68.72908273653584	3.6584553538971e-05		755.8458332743703	871.9763421198553	412.5929159362635	-3.403869963062363	8.478662532341309e-48	2.6659807667301732e-47	687.8223363330599	689.388916739012	81.26243530920918	-9.899517090796968	3.761839799686296e-23	7.556528357665347e-23	753.913361844785	829.2481556823203	290.22461360549084	-4.168937287589617	0.0	0.0	800.8951172601437	775.9799954212627	112.35046082987617	-11.282815181242427	3.2278370106587223e-07	4.0319918871195293e-07	713.2591562937614	744.3144468075001	62.60128236314798	-5.50794542975492	0.0005827505827505828	0.000630080579319158	694.5351844379466	710.058323170485	75.30559213471561	-7.928481873461631	3.2278370106587223e-07	4.0319918871195293e-07	1153.2943675620772	1186.3064250338512	410.87268941912714	-3.837208087245328	3.2278370106587223e-07	4.0319918871195293e-07	715.2154262018485	772.2571311786413	199.54100293655964	-6.069235249861678	1.7632876130948385e-23	3.622960722725408e-23	873.636038057216	1050.0237915535365	492.1455857105892	-3.161439338288547	5.3767924517248695e-124	3.855602667066051e-123	867.1932397651326	868.0861942452084	195.2470293365203	-6.3655019063511045	1.6657555017126545e-21	3.259530415226089e-21	1013.6471620375614	1100.1957308649444	444.1922394055582	-3.5158868450751894	2.7947451106102625e-17	5.1284553704912635e-17	677.0720447998092	812.1380047790295	438.35577521312877	-4.017621885865684	6.809369851478898e-62	2.9599913844183782e-61	1008.1830082653705	1035.3335170797661	271.48972574535793	-5.634174643747241	5.420307322273945e-153	5.586413514408146e-152	1033.7567087646075	1076.0552079622996	187.35168782563605	-5.097209577270037	0.00041229480206169127	0.00044992550410944716	779.6679922088188	787.2338395345352	79.20125631886165	-4.3576085600157555	1.6496665061862602e-05	1.967489024694563e-05	1070.9490422472472	1060.1800086148596	100.3504670917627	-9.021722721234198	7.143875795425793e-41	2.0707877872728698e-40							1102.5291488980965	1161.7275578491992	238.03595202664434	0.903911781844593	3.743337578737584e-15	6.315029162604824e-15							842.2199017374314	844.1237739264799	97.72008046250494	-0.04140837979696636	0.08468626214400836	0.08840637022875152	959.0202580677287	968.8121941386297	230.89086104751652	3.7032256306338276	1.0031362875445942e-128	7.321112677244873e-128	978.4326777890437	981.830230869535	132.95909126216216	-2.338686347314635	4.0704999183725254e-133	3.1591693698462066e-132	944.4307828196006	948.6401248590581	70.630853997654	-2.8143470319397306	5.4933797132823035e-53	1.798089170807429e-52	968.3910891302858	983.0259651417794	121.57024589297579	-3.5718715236447216	6.6368856429973785e-09	9.049011221640096e-09	1024.8155548178293	1062.8834300398319	276.30864624073104	-2.7458594506187084	9.017260213490746e-117	6.278240131693134e-116	1009.1140216713393	1329.4798223990992	726.6513977858847	-0.7513941130414851	4.2381179133180424e-06	5.1781211216256764e-06	683.743104342836	695.774831923046	171.39389303248078	-11.787945036197312	0.0	0.0	673.353962336605	676.0314782014062	46.07422902757635	-39.96768546449207	5.778380853369526e-54	1.974537628504346e-53	871.1301658652246	995.923913155185	486.1973606819335	-5.183770492010882	3.0415555153845325e-96	1.795891762728588e-95	1169.807155725849	1123.4993163933266	178.65695051225634	-9.568329913311814	1.00483521167197e-29	2.486578013048838e-29	818.1560430512745	909.6918196249093	294.1231314913306	-4.702776736851939	1.9883243163697327e-35	5.245345478643272e-35	621.2491083404984	611.428056865949	76.85364208106242	-7.719681967164886	1.4041013892967548e-10	2.004216204975338e-10	590.0849093879433	594.3135292663054	75.59941076382144	-17.632933858913816	1.407032724413163e-12	2.169395495469196e-12	824.5824984160208	827.809638646679	153.80730078722434	-6.832870661925426	1.4564603168028731e-15	2.5010759277197143e-15	666.0358965864725	697.895659537915	179.01911788031532	-11.561102431564793	5.711985011251394e-87	2.8866103514680816e-86	1020.3790354700905	1094.3954430958183	383.7732949048125	-4.849933185798932	1.035652588289976e-27	2.302295336395691e-27	1563.873536747773	1660.0999614432594	838.3303435716791	-1.9472675082965074	1.2014336986533484e-11	1.819232543695473e-11	568.9059468416217	583.3673300410819	156.9167622285602	-8.95319474321625	1.4041013892967548e-10	2.004216204975338e-10
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	4821.317065235684	4872.348731786912	403.9850476756737	11.166799426774045	3.6584553538971e-05		4993.327686650971	5032.206333825635	733.1218005616689	-7.2061832780743	1.2271678385845957e-53	4.04437950699141e-53	4317.87697340306	4327.757393177041	347.89590229096274	-17.031307781663532	3.761839799686296e-23	7.556528357665347e-23	4708.278520424406	4691.3962539299855	786.3723671406821	-7.571816987504554	0.0	0.0	4495.016211456153	4485.36714529691	570.670297078115	-13.879204974910905	3.2278370106587223e-07	4.0319918871195293e-07	4668.150552871741	4480.706324653663	403.2347929000099	-12.019477084744842	0.0005827505827505828	0.000630080579319158	4369.931162791316	4272.107607807846	511.4910561202361	-12.267861782567797	3.2278370106587223e-07	4.0319918871195293e-07	3916.1517495233493	3911.0066711461427	596.3844728908688	-6.511190521958766	3.2278370106587223e-07	4.0319918871195293e-07	4947.471352264103	4976.265743469903	565.1794723695336	-11.02431815359736	1.7632876130948385e-23	3.622960722725408e-23	4980.474656666071	4912.970272624008	795.9059925406685	-6.452027649033627	7.299570761965651e-139	6.559348664385071e-138	4816.988524255308	4899.42633212206	409.00299515235906	-13.11141182700795	1.6657555017126545e-21	3.259530415226089e-21	5355.077634210339	5362.646285847949	652.493511098951	-7.535504255722083	1.5442830192662029e-18	2.8834972869480303e-18	4918.92629862543	4971.36550772684	586.9027010995717	-8.519912365870987	1.9894700427034656e-64	9.167822288131115e-64	4071.7484587418767	4066.7221253423368	956.672687631185	-7.314997811019664	9.177606525531879e-156	1.1206032935951982e-154	5295.415713313987	5279.843853144979	403.83398946662123	-11.490292900877535	0.00041229480206169127	0.00044992550410944716	4158.109368468144	4010.40547609345	763.9640350638535	-6.791633983679414	1.6496665061862602e-05	1.967489024694563e-05	3723.911227019322	3746.9593297065603	647.6048920246476	-10.583767630994661	7.143875795425793e-41	2.0707877872728698e-40							5578.761965957933	5563.013444945321	461.85276303681786	-2.2847621927652577	3.4333236604774647e-41	1.0130859092563315e-40							3782.1070173488006	4225.121544252531	1000.4966658767521	-3.069990364112237	6.683370426333611e-16	1.1661426978714988e-15	6421.124232802642	6377.165827151785	430.3029538177607	-9.146407229855743	5.715337484040626e-134	4.484161783181124e-133	5200.951269614306	5212.701395872466	412.84102447694715	-7.439979126357899	1.0696227067608278e-161	1.423935228375352e-160	5502.407353453227	5492.724697458302	188.65851102326303	-13.004132772057416	3.3833893233589967e-59	1.276763254503779e-58	4773.6636448137415	4586.535863650295	800.5503191881431	-6.793069002135153	6.6368856429973785e-09	9.049011221640096e-09	4854.5860991045065	4913.046449311363	518.0610111665138	-5.951346765996602	7.505243398086628e-170	1.5039252537420277e-168	5146.038519105144	5080.813679716433	708.2778962690803	-2.901414786385857	4.96770799094759e-43	1.511602574388338e-42	2187.886066096854	2156.4725070881464	611.608085065874	-11.165711428554543	0.0	0.0	2061.7800551233713	2113.372441217993	303.7771153279237	-28.848786694798534	5.778380853369526e-54	1.974537628504346e-53	3298.9009799610485	3260.5323054993055	770.4553291520082	-6.832541290040176	5.643285563947285e-98	3.6302612168076995e-97	3264.542498826736	3169.606319879202	570.5454375587575	-10.86422445392546	1.00483521167197e-29	2.486578013048838e-29	3995.7776943223125	3983.6910927907297	616.3931413845594	-7.039158347936542	1.29898920436962e-36	3.522153189217201e-36	2229.1340667388295	1929.871011387638	893.0331604236703	-7.0172241372228035	1.4041013892967548e-10	2.004216204975338e-10	3949.8214485872704	3857.2259517133566	315.5394797804702	-22.929416129359737	1.407032724413163e-12	2.169395495469196e-12	3828.1585055561136	3908.0342586665715	399.29942427896924	-11.86456790181354	1.4564603168028731e-15	2.5010759277197143e-15	4544.3468514554625	4540.416246016078	430.3581218156129	-17.005732169834914	5.711985011251394e-87	2.8866103514680816e-86	5761.1671464938245	5790.882780328863	636.5091178538559	-10.214186570968952	9.708125692337245e-29	2.2041622920107183e-28	1946.8931539819405	1861.9415398640951	1010.2903271798777	-2.010520537070681	5.488972727468417e-12	8.382124842185573e-12	3534.379754886996	3602.3285671100216	810.1984051518336	-9.98901706847412	1.4041013892967548e-10	2.004216204975338e-10
