	percentage	ssgsea_score_STD	Case
108	9	1.2936159839308763	RS0167
109	10	2.701959188114046	RS0167
110	11	3.6338565514592545	RS0167
111	12	5.653914505903419	RS0167
112	13	0.7750514509426468	RS0167
113	14	1.716482652872595	RS0167
114	15	5.232838469435769	RS0167
115	16	4.818454003386252	RS0167
116	17	2.923770475802609	RS0167
117	18	3.420619010324858	RS0167
118	19	2.0806987166675253	RS0167
119	20	5.579637553578371	RS0167
120	21	9.018907061341022	RS0167
121	22	7.867101389418529	RS0167
122	23	4.9248433541265	RS0167
123	24	9.001268751681657	RS0167
124	25	4.753555468823599	RS0167
125	26	9.81423593452574	RS0167
126	27	5.95080552330877	RS0167
127	28	16.867978612796403	RS0167
128	29	10.459126359296603	RS0167
129	30	6.984878168853616	RS0167
130	31	8.50399823146283	RS0167
131	32	8.625991851744436	RS0167
132	33	4.449976646774713	RS0167
133	34	5.2340934959051495	RS0167
134	35	16.43367571818243	RS0167
135	36	7.9732293372756855	RS0167
136	37	9.436873519774558	RS0167
137	38	32.554186676398515	RS0167
138	39	9.163446755407799	RS0167
139	40	3.4216668122014227	RS0167
140	41	13.222716911413471	RS0167
141	42	13.495644063908449	RS0167
142	43	24.375011334017362	RS0167
143	44	7.615583889639779	RS0167
144	45	14.571564221201823	RS0167
145	46	5.664324038017912	RS0167
146	47	16.811397322965654	RS0167
147	48	12.79978621680193	RS0167
148	49	7.0455762591875	RS0167
149	50	10.806923628565674	RS0167
150	51	15.105272600929856	RS0167
151	52	22.098860137935638	RS0167
152	53	15.200622285227116	RS0167
153	54	11.98165077023578	RS0167
154	55	12.92641353058271	RS0167
155	56	15.19952565129203	RS0167
156	57	17.026529032532178	RS0167
157	58	15.9539494849369	RS0167
158	59	12.711445579509407	RS0167
159	60	13.92947561029698	RS0167
160	61	4.252229077440131	RS0167
161	62	23.911764293106927	RS0167
162	63	18.079484306048617	RS0167
163	64	21.03270255072829	RS0167
164	65	24.519834637031327	RS0167
165	66	21.06331400592034	RS0167
166	67	24.9149510396213	RS0167
167	68	13.274880417147452	RS0167
168	69	20.34138325323044	RS0167
169	70	35.85705636581965	RS0167
170	71	23.32322427692475	RS0167
171	72	22.27489458747094	RS0167
172	73	13.88156999408859	RS0167
173	74	21.72547240060187	RS0167
174	75	10.928584256331778	RS0167
175	76	23.56772936846368	RS0167
176	77	20.363056180735896	RS0167
177	78	28.57070782145158	RS0167
178	79	18.855908710622252	RS0167
179	80	24.91454196226705	RS0167
180	81	19.261273392848548	RS0167
181	82	21.219450730986008	RS0167
182	83	20.380075100014	RS0167
183	84	28.523012345263908	RS0167
184	85	39.887515172244086	RS0167
185	86	19.94685436097897	RS0167
186	87	40.39257167839476	RS0167
187	88	48.431473003977786	RS0167
188	89	19.68515271954842	RS0167
189	90	40.30304241614143	RS0167
190	91	43.94802634559948	RS0167
191	92	16.897041864265454	RS0167
192	93	34.75260838992201	RS0167
193	94	30.645181870218394	RS0167
194	95	41.92110085632069	RS0167
195	96	27.606905406399328	RS0167
196	97	40.659350908848495	RS0167
197	98	36.90896665701745	RS0167
198	0	2.1799574943965103	RS0169
199	1	2.6854015771352215	RS0169
200	2	2.920409802295257	RS0169
201	3	3.8576779019124245	RS0169
202	4	3.309284601696459	RS0169
203	5	3.1179292878697136	RS0169
204	6	3.0461008146832738	RS0169
205	7	1.5555505443912616	RS0169
206	8	3.4133106799271595	RS0169
207	9	2.0402901586105484	RS0169
208	10	3.4609015879273746	RS0169
209	11	4.416045954393395	RS0169
210	12	1.827077493415949	RS0169
211	13	4.112576838800717	RS0169
212	14	6.346492358401414	RS0169
213	15	6.869067034593587	RS0169
214	16	4.735000756705502	RS0169
215	17	3.716893667743499	RS0169
216	18	2.215921783444437	RS0169
217	19	3.823702908537867	RS0169
218	20	6.654060670254676	RS0169
219	21	7.831709729585405	RS0169
220	22	3.9102448972920922	RS0169
221	23	3.3579632263966634	RS0169
222	24	6.272771538720324	RS0169
223	25	5.9703356017213896	RS0169
224	26	8.49873720441432	RS0169
225	27	5.94699280371363	RS0169
226	28	15.422701491151049	RS0169
227	29	9.607610561492269	RS0169
228	30	2.3727658352651284	RS0169
229	31	5.44939457542395	RS0169
230	32	6.978023777205168	RS0169
231	33	2.1507165504686254	RS0169
232	34	3.2150613699649657	RS0169
233	35	14.345363652287524	RS0169
234	36	4.926901179688513	RS0169
235	37	6.858059468957384	RS0169
236	38	28.32428074089617	RS0169
237	39	3.777352698377785	RS0169
238	40	3.202558849822074	RS0169
239	41	11.68509497078887	RS0169
240	42	10.136935423639676	RS0169
241	43	19.161637971468984	RS0169
242	44	8.215063883542134	RS0169
243	45	10.454074687727488	RS0169
244	46	4.046333664737524	RS0169
245	47	7.074750494547742	RS0169
246	48	7.355624909211328	RS0169
247	49	5.8744945678141	RS0169
248	50	9.63103160789194	RS0169
249	51	17.221721848047245	RS0169
250	52	13.835028253703827	RS0169
251	53	11.578257778953823	RS0169
252	54	5.143797114755951	RS0169
253	55	5.6832007660723365	RS0169
254	56	2.9035512685130844	RS0169
255	57	11.858393742413318	RS0169
256	58	5.801384266391395	RS0169
257	59	8.662370540436603	RS0169
258	60	9.292304578870693	RS0169
259	61	14.267057048152921	RS0169
260	62	22.183155605521943	RS0169
261	63	14.794927900464131	RS0169
262	64	7.601762182852564	RS0169
263	65	15.00817787386711	RS0169
264	66	24.699816889223367	RS0169
265	67	8.69893914521569	RS0169
266	68	15.610762944923161	RS0169
267	69	14.660356075436633	RS0169
268	70	28.14254761965098	RS0169
269	71	15.968238035986301	RS0169
270	72	11.789846905284238	RS0169
271	73	9.377396941360225	RS0169
272	74	11.257880712937105	RS0169
273	75	7.613264737843094	RS0169
274	76	5.065630083148069	RS0169
275	77	8.072118802721631	RS0169
276	78	26.816225150952004	RS0169
277	79	4.539704609834497	RS0169
278	80	19.583866308627	RS0169
279	81	10.176500494379997	RS0169
280	82	15.543151069014161	RS0169
281	83	8.647732188181335	RS0169
282	84	19.08565153965275	RS0169
283	85	24.0692768129508	RS0169
284	86	6.154346337481987	RS0169
285	87	19.437701368364586	RS0169
286	88	29.881800812826953	RS0169
287	89	22.737645846842536	RS0169
288	90	16.668450487804737	RS0169
289	91	35.40969504860065	RS0169
290	92	20.035415889761694	RS0169
291	93	23.670404682999045	RS0169
292	94	21.745371669614098	RS0169
293	95	22.419874289442433	RS0169
294	96	33.43376356088898	RS0169
295	97	18.243737202112918	RS0169
296	98	25.53548685228525	RS0169
297	0	1.4013534795295919	RS0174
298	1	1.2214583078482901	RS0174
299	2	2.271685128692263	RS0174
300	3	3.4325431906342607	RS0174
301	4	3.9221238226650916	RS0174
302	5	4.752819582197923	RS0174
303	6	3.0676787672083115	RS0174
304	7	3.1351321816891367	RS0174
305	8	4.1058482373343965	RS0174
306	9	4.690875679500094	RS0174
307	10	1.8881388237285095	RS0174
308	11	2.2676993088475283	RS0174
309	12	6.66389349089231	RS0174
310	13	3.2204613891280265	RS0174
311	14	5.082287277962093	RS0174
312	15	5.135152709989967	RS0174
313	16	5.884636974864884	RS0174
314	17	5.3294083161807295	RS0174
315	18	7.747884512759688	RS0174
316	19	2.5461671708070743	RS0174
317	20	3.3490681373194877	RS0174
318	21	8.235972066299661	RS0174
319	22	5.661932997361219	RS0174
320	23	5.389501464544111	RS0174
321	24	5.32555119603326	RS0174
322	25	5.3926459885802425	RS0174
323	26	12.396630211398646	RS0174
324	27	5.633339290113849	RS0174
325	28	22.12821400439506	RS0174
326	29	5.298441648620652	RS0174
327	30	6.77170088195626	RS0174
328	31	6.377765215177776	RS0174
329	32	7.793112665404395	RS0174
330	33	7.009626299469268	RS0174
331	34	5.1866460839443675	RS0174
332	35	15.671493888581812	RS0174
333	36	4.1965530954184596	RS0174
334	37	6.196832183396612	RS0174
335	38	32.16140414007259	RS0174
336	39	3.603863636768516	RS0174
337	40	7.681993140008783	RS0174
338	41	4.490475435468039	RS0174
339	42	2.6797529986711153	RS0174
340	43	19.24163916464802	RS0174
