	percentage	ssgsea_score_STD	Case
404	8	1.458326956046963	RS0186
405	9	1.3770301032481673	RS0186
406	10	1.3852602282480004	RS0186
407	11	1.4091204028155286	RS0186
408	12	1.2237382589630663	RS0186
409	13	1.0615843847285915	RS0186
410	14	1.230003634583634	RS0186
411	15	1.1370369736395454	RS0186
412	16	1.1012849841460184	RS0186
413	17	1.0091925124211716	RS0186
414	18	0.7553226474004575	RS0186
415	19	0.9091927431908661	RS0186
416	20	0.9024592965368381	RS0186
417	21	0.9233167329328573	RS0186
418	22	0.7354119350847992	RS0186
419	23	0.8036231621354766	RS0186
420	24	0.9576504113133423	RS0186
421	25	1.0231532654960027	RS0186
422	26	0.9544656168240383	RS0186
423	27	1.1432943700616691	RS0186
424	28	0.878038664909256	RS0186
425	29	0.8748429204731479	RS0186
426	30	0.9210175408064764	RS0186
427	31	0.9844125644837567	RS0186
428	32	0.9920270955215814	RS0186
429	33	0.9248085079027466	RS0186
430	34	1.056730417278925	RS0186
431	35	1.1968743308578325	RS0186
432	36	1.2066539861091479	RS0186
433	37	1.0433538290071986	RS0186
434	38	0.9502728791738622	RS0186
435	39	0.9407784470116445	RS0186
436	40	1.0657681708720803	RS0186
437	41	1.2842110740972668	RS0186
438	42	1.227651621562926	RS0186
439	43	1.1791459600224845	RS0186
440	44	1.2026443052933398	RS0186
441	45	1.349921074966033	RS0186
442	46	1.2928561516037216	RS0186
443	47	1.3249977804632271	RS0186
444	48	1.1150422226968328	RS0186
445	49	1.2919556945661408	RS0186
446	50	1.2916884581697567	RS0186
447	51	1.3057462586212605	RS0186
448	52	1.4505039948906282	RS0186
449	53	1.3613188655943391	RS0186
450	54	1.6342385670150201	RS0186
451	55	1.2825079988689998	RS0186
452	56	1.6129640368941986	RS0186
453	57	1.3417396177132515	RS0186
454	58	1.3705435732205935	RS0186
455	59	1.5378765965310228	RS0186
456	60	1.4657714846157095	RS0186
457	61	1.6808881764153478	RS0186
458	62	1.8975597323262106	RS0186
459	63	1.4520329266478786	RS0186
460	64	1.594568689794285	RS0186
461	65	1.916368331206719	RS0186
462	66	1.6120643719510166	RS0186
463	67	1.5792238467659219	RS0186
464	68	1.8887319756303118	RS0186
465	69	1.973747312209392	RS0186
466	70	1.8547401216135493	RS0186
467	71	1.7705790162659718	RS0186
468	72	1.426600230632344	RS0186
469	73	1.7599862603190983	RS0186
470	74	1.6234122235107975	RS0186
471	75	1.7078526923468742	RS0186
472	76	2.0443746671639436	RS0186
473	77	1.6419586184972332	RS0186
474	78	1.781791059765554	RS0186
475	79	1.7767969213087635	RS0186
476	80	1.5719254671278915	RS0186
477	81	1.9187617402983155	RS0186
478	82	1.8907905687071256	RS0186
479	83	1.847063807729511	RS0186
480	84	1.6944166862401886	RS0186
481	85	1.791194970186354	RS0186
482	86	1.9047499294017491	RS0186
483	87	1.937466389888113	RS0186
484	88	1.8494148778648285	RS0186
485	89	1.8116378861884124	RS0186
486	90	1.8949459113199618	RS0186
487	91	1.8579897878817162	RS0186
488	92	1.7630378002484117	RS0186
489	93	1.7647232604562695	RS0186
490	94	1.8603861992356843	RS0186
491	95	1.7769089568457581	RS0186
492	96	1.8917035067664267	RS0186
493	97	2.051541658332186	RS0186
494	98	1.8064558795028596	RS0186
495	0	5.586834490730839	RS0004
496	1	5.691407512474836	RS0004
497	2	5.741334432017212	RS0004
498	3	5.728617787060406	RS0004
499	4	6.55158120510035	RS0004
500	5	5.993121600702593	RS0004
501	6	4.723332926238286	RS0004
502	7	5.04815492314972	RS0004
503	8	5.054017582734145	RS0004
504	9	4.490291926687223	RS0004
505	10	4.590325644183342	RS0004
506	11	4.285457419018636	RS0004
507	12	5.153841743225598	RS0004
508	13	3.326665572632684	RS0004
509	14	4.007219576696824	RS0004
510	15	2.5253901161650023	RS0004
511	16	2.6225934240757955	RS0004
512	17	3.109589781109304	RS0004
513	18	4.1513425888030255	RS0004
514	19	3.2161959232677613	RS0004
515	20	3.734619427332267	RS0004
516	21	3.188522532394934	RS0004
517	22	4.18174721763142	RS0004
518	23	3.97507913814381	RS0004
519	24	4.069098495629078	RS0004
520	25	2.916755043050368	RS0004
521	26	3.5828872472617177	RS0004
522	27	2.614966297100492	RS0004
523	28	3.939152064223167	RS0004
524	29	4.2434108050376675	RS0004
525	30	3.93731710552994	RS0004
526	31	3.948351670308624	RS0004
527	32	4.021976909798323	RS0004
528	33	4.1749863550566495	RS0004
529	34	4.108018183140813	RS0004
530	35	4.974196144509515	RS0004
531	36	4.843861300089286	RS0004
532	37	4.100524533000443	RS0004
533	38	4.438823056580121	RS0004
534	39	4.340613842102557	RS0004
535	40	4.551364421272938	RS0004
536	41	3.784025622417007	RS0004
537	42	4.86699022910327	RS0004
538	43	4.36352919239383	RS0004
539	44	3.612551035034571	RS0004
540	45	4.505680778627844	RS0004
541	46	4.561453933128703	RS0004
542	47	4.49291502422709	RS0004
543	48	5.094575367054322	RS0004
544	49	4.781165728903404	RS0004
545	50	4.948051462133605	RS0004
546	51	5.2451623931645415	RS0004
547	52	4.2669568370094	RS0004
548	53	6.096256549753661	RS0004
549	54	4.860705901682257	RS0004
550	55	4.870276498168703	RS0004
551	56	5.168485374881921	RS0004
552	57	4.873173278517239	RS0004
553	58	4.683162940228418	RS0004
554	59	5.629900144364049	RS0004
555	60	5.142803155081966	RS0004
556	61	5.317557591819249	RS0004
557	62	4.229913966668069	RS0004
558	63	4.841565840081296	RS0004
559	64	5.2611414141522985	RS0004
560	65	5.478047441229667	RS0004
561	66	4.548622284552456	RS0004
562	67	4.4939687695361865	RS0004
563	68	5.641045303414579	RS0004
564	69	5.180161332170626	RS0004
565	70	5.245236856945394	RS0004
566	71	5.009864887454675	RS0004
567	72	5.324705534129507	RS0004
568	73	5.077820925689419	RS0004
569	74	5.831603866267847	RS0004
570	75	5.331867509592208	RS0004
571	76	5.356354815757522	RS0004
572	77	5.818931830180458	RS0004
573	78	5.173304822243135	RS0004
574	79	5.325254136243927	RS0004
575	80	5.165085089900562	RS0004
576	81	5.070114908436139	RS0004
577	82	4.704590680941997	RS0004
578	83	5.340143885490682	RS0004
579	84	5.273275832800991	RS0004
580	85	5.217276681293599	RS0004
581	86	5.316190207448301	RS0004
582	87	5.117806044311631	RS0004
583	88	5.6207010479911785	RS0004
584	89	5.123714047333737	RS0004
585	90	5.149747284972764	RS0004
586	91	5.433937767146584	RS0004
587	92	5.593908674086971	RS0004
588	93	5.2808992182323475	RS0004
589	94	5.691284869333641	RS0004
590	95	5.390370259602189	RS0004
591	96	5.546519188921996	RS0004
592	97	5.557265130284173	RS0004
593	98	5.751449391092569	RS0004
594	0	7.385473339975735	RS0005
595	1	7.32967955788599	RS0005
596	2	7.25599529284575	RS0005
597	3	7.059305462110132	RS0005
598	4	6.034694782485581	RS0005
599	5	6.6410177916892374	RS0005
600	6	5.728318904560725	RS0005
601	7	5.51861091959494	RS0005
602	8	5.485805681166575	RS0005
603	9	5.313250580750743	RS0005
604	10	5.31510482088117	RS0005
605	11	5.296764783370578	RS0005
606	12	5.4687051598701615	RS0005
607	13	4.8270302247277295	RS0005
608	14	5.046168006738198	RS0005
609	15	4.7089192831531665	RS0005
610	16	4.593355680009188	RS0005
611	17	4.734069554247445	RS0005
612	18	4.585308213858083	RS0005
613	19	4.651759545729312	RS0005
614	20	4.692053945706616	RS0005
615	21	4.973358518265882	RS0005
616	22	4.422888053775822	RS0005
617	23	4.2066530583969515	RS0005
618	24	4.900657560878779	RS0005
619	25	5.219964369526389	RS0005
620	26	4.730667694249945	RS0005
621	27	4.607681714032778	RS0005
622	28	4.345721143791048	RS0005
623	29	4.865701080248919	RS0005
624	30	4.456192465334268	RS0005
625	31	4.808648415394132	RS0005
626	32	4.947308338686835	RS0005
627	33	4.503346091138645	RS0005
628	34	4.778360749406304	RS0005
629	35	5.0714559802587775	RS0005
630	36	5.1101402140797925	RS0005
631	37	5.490451649569332	RS0005
632	38	4.842951672871839	RS0005
633	39	4.876098321831863	RS0005
634	40	5.192870532401533	RS0005
635	41	5.132788528370111	RS0005
636	42	5.091761249185313	RS0005
637	43	5.605596012789278	RS0005
